tool,stratum,tier,path_cut_lr,n_genes,k,training_genes,training_n_damaging,training_n_normal,seed_key,fit_status,threshold,tier_reached,heldout_gene,heldout_n_damaging,heldout_n_normal,heldout_n_in_band,heldout_n_damaging_in_band,heldout_n_normal_in_band,heldout_lr,evaluable,cleared_cut,not_evaluable_reason
alphagenome,s3_10,strong,18.7,7,2,BRCA1;BRCA2,173,846,subset,fitted,2.1996676564216613,True,PALB2,87,324,53,46,7,24.47290640394089,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA1;BRCA2,173,846,subset,fitted,2.1996676564216613,True,RAD51C,88,291,60,49,11,14.730371900826446,True,False,
alphagenome,s3_10,strong,18.7,7,2,BRCA1;BRCA2,173,846,subset,fitted,2.1996676564216613,True,VHL,10,60,6,6,0,,False,,fewer than 10 variants in the band
alphagenome,s3_10,moderate,4.33,7,2,BRCA1;PALB2,191,710,subset,fitted,2.1989310026168822,True,BAP1,146,591,92,66,26,10.275553213909378,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA1;PALB2,191,710,subset,fitted,2.1989310026168822,True,BARD1,66,393,87,59,28,12.547077922077921,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA1;PALB2,191,710,subset,fitted,2.1989310026168822,True,BRCA2,69,460,61,46,15,20.444444444444443,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA1;PALB2,191,710,subset,fitted,2.1989310026168822,True,RAD51C,88,291,90,67,23,9.632905138339922,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA1;PALB2,191,710,subset,fitted,2.1989310026168822,True,VHL,10,60,11,9,2,27.0,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA1;PALB2,191,710,subset,fitted,2.199842429161072,True,BAP1,146,591,34,28,6,18.89041095890411,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA1;PALB2,191,710,subset,fitted,2.199842429161072,True,BARD1,66,393,55,49,6,48.62878787878788,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA1;PALB2,191,710,subset,fitted,2.199842429161072,True,BRCA2,69,460,31,26,5,34.66666666666667,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA1;PALB2,191,710,subset,fitted,2.199842429161072,True,RAD51C,88,291,49,44,5,29.099999999999998,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA1;PALB2,191,710,subset,fitted,2.199842429161072,True,VHL,10,60,5,5,0,,False,,fewer than 10 variants in the band
alphagenome,s3_10,moderate,4.33,7,2,BRCA1;RAD51C,192,677,subset,fitted,2.1990225434303285,True,BAP1,146,591,89,64,25,10.362739726027396,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA1;RAD51C,192,677,subset,fitted,2.1990225434303285,True,BARD1,66,393,85,59,26,13.512237762237763,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA1;RAD51C,192,677,subset,fitted,2.1990225434303285,True,BRCA2,69,460,60,46,14,21.9047619047619,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA1;RAD51C,192,677,subset,fitted,2.1990225434303285,True,PALB2,87,324,68,54,14,14.364532019704434,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA1;RAD51C,192,677,subset,fitted,2.1990225434303285,True,VHL,10,60,11,9,2,27.0,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA1;RAD51C,192,677,subset,fitted,2.199912977218628,True,BAP1,146,591,30,25,5,20.23972602739726,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA1;RAD51C,192,677,subset,fitted,2.199912977218628,True,BARD1,66,393,41,37,4,55.079545454545446,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA1;RAD51C,192,677,subset,fitted,2.199912977218628,True,BRCA2,69,460,24,20,4,33.333333333333336,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA1;RAD51C,192,677,subset,fitted,2.199912977218628,True,PALB2,87,324,27,26,1,96.82758620689657,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA1;RAD51C,192,677,subset,fitted,2.199912977218628,True,VHL,10,60,5,5,0,,False,,fewer than 10 variants in the band
alphagenome,s3_10,moderate,4.33,7,2,BRCA1;VHL,114,446,subset,fitted,2.198293125629425,True,BAP1,146,591,122,75,47,6.459487030020403,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA1;VHL,114,446,subset,fitted,2.198293125629425,True,BARD1,66,393,99,60,39,9.16083916083916,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA1;VHL,114,446,subset,fitted,2.198293125629425,True,BRCA2,69,460,66,47,19,16.491228070175442,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA1;VHL,114,446,subset,fitted,2.198293125629425,True,PALB2,87,324,79,60,19,11.760435571687841,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA1;VHL,114,446,subset,fitted,2.198293125629425,True,RAD51C,88,291,99,72,27,8.818181818181818,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA1;VHL,114,446,subset,fitted,2.1994816064834595,True,BAP1,146,591,56,43,13,13.389357218124342,True,False,
alphagenome,s3_10,strong,18.7,7,2,BRCA1;VHL,114,446,subset,fitted,2.1994816064834595,True,BARD1,66,393,73,57,16,21.21306818181818,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA1;VHL,114,446,subset,fitted,2.1994816064834595,True,BRCA2,69,460,54,43,11,26.06060606060606,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA1;VHL,114,446,subset,fitted,2.1994816064834595,True,PALB2,87,324,57,48,9,19.862068965517242,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA1;VHL,114,446,subset,fitted,2.1994816064834595,True,RAD51C,88,291,69,57,12,15.707386363636363,True,False,
alphagenome,s3_10,moderate,4.33,7,2,BRCA2;PALB2,156,784,subset,fitted,2.1988511204719545,True,BAP1,146,591,95,66,29,9.21256495040151,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA2;PALB2,156,784,subset,fitted,2.1988511204719545,True,BARD1,66,393,89,59,30,11.710606060606061,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA2;PALB2,156,784,subset,fitted,2.1988511204719545,True,BRCA1,104,386,107,90,17,19.64932126696833,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA2;PALB2,156,784,subset,fitted,2.1988511204719545,True,RAD51C,88,291,91,68,23,9.776679841897232,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA2;PALB2,156,784,subset,fitted,2.1988511204719545,True,VHL,10,60,11,9,2,27.0,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA2;PALB2,156,784,subset,fitted,2.1997483015060424,True,BAP1,146,591,43,33,10,13.35821917808219,True,False,
alphagenome,s3_10,strong,18.7,7,2,BRCA2;PALB2,156,784,subset,fitted,2.1997483015060424,True,BARD1,66,393,60,54,6,53.59090909090909,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA2;PALB2,156,784,subset,fitted,2.1997483015060424,True,BRCA1,104,386,83,75,8,34.79567307692307,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA2;PALB2,156,784,subset,fitted,2.1997483015060424,True,RAD51C,88,291,55,46,9,16.90151515151515,True,False,
alphagenome,s3_10,strong,18.7,7,2,BRCA2;PALB2,156,784,subset,fitted,2.1997483015060424,True,VHL,10,60,6,6,0,,False,,fewer than 10 variants in the band
alphagenome,s3_10,moderate,4.33,7,2,BRCA2;RAD51C,157,751,subset,fitted,2.198972725868225,True,BAP1,146,591,91,65,26,10.11986301369863,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA2;RAD51C,157,751,subset,fitted,2.198972725868225,True,BARD1,66,393,86,59,27,13.01178451178451,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA2;RAD51C,157,751,subset,fitted,2.198972725868225,True,BRCA1,104,386,106,90,16,20.877403846153847,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA2;RAD51C,157,751,subset,fitted,2.198972725868225,True,PALB2,87,324,70,56,14,14.896551724137932,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA2;RAD51C,157,751,subset,fitted,2.198972725868225,True,VHL,10,60,11,9,2,27.0,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA2;RAD51C,157,751,subset,fitted,,False,BAP1,146,591,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,BRCA2;RAD51C,157,751,subset,fitted,,False,BARD1,66,393,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,BRCA2;RAD51C,157,751,subset,fitted,,False,BRCA1,104,386,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,BRCA2;RAD51C,157,751,subset,fitted,,False,PALB2,87,324,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,BRCA2;RAD51C,157,751,subset,fitted,,False,VHL,10,60,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,moderate,4.33,7,2,BRCA2;VHL,79,520,subset,fitted,2.197958302497864,True,BAP1,146,591,142,83,59,5.694566983979568,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA2;VHL,79,520,subset,fitted,2.197958302497864,True,BARD1,66,393,108,60,48,7.443181818181818,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA2;VHL,79,520,subset,fitted,2.197958302497864,True,BRCA1,104,386,113,92,21,16.26007326007326,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA2;VHL,79,520,subset,fitted,2.197958302497864,True,PALB2,87,324,87,62,25,9.235862068965519,True,True,
alphagenome,s3_10,moderate,4.33,7,2,BRCA2;VHL,79,520,subset,fitted,2.197958302497864,True,RAD51C,88,291,103,73,30,8.04659090909091,True,True,
alphagenome,s3_10,strong,18.7,7,2,BRCA2;VHL,79,520,subset,fitted,,False,BAP1,146,591,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,BRCA2;VHL,79,520,subset,fitted,,False,BARD1,66,393,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,BRCA2;VHL,79,520,subset,fitted,,False,BRCA1,104,386,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,BRCA2;VHL,79,520,subset,fitted,,False,PALB2,87,324,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,BRCA2;VHL,79,520,subset,fitted,,False,RAD51C,88,291,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,moderate,4.33,7,2,PALB2;RAD51C,175,615,subset,fitted,2.1990373730659485,True,BAP1,146,591,89,64,25,10.362739726027396,True,True,
alphagenome,s3_10,moderate,4.33,7,2,PALB2;RAD51C,175,615,subset,fitted,2.1990373730659485,True,BARD1,66,393,85,59,26,13.512237762237763,True,True,
alphagenome,s3_10,moderate,4.33,7,2,PALB2;RAD51C,175,615,subset,fitted,2.1990373730659485,True,BRCA1,104,386,103,88,15,21.774358974358975,True,True,
alphagenome,s3_10,moderate,4.33,7,2,PALB2;RAD51C,175,615,subset,fitted,2.1990373730659485,True,BRCA2,69,460,60,46,14,21.9047619047619,True,True,
alphagenome,s3_10,moderate,4.33,7,2,PALB2;RAD51C,175,615,subset,fitted,2.1990373730659485,True,VHL,10,60,11,9,2,27.0,True,True,
alphagenome,s3_10,strong,18.7,7,2,PALB2;RAD51C,175,615,subset,fitted,,False,BAP1,146,591,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,PALB2;RAD51C,175,615,subset,fitted,,False,BARD1,66,393,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,PALB2;RAD51C,175,615,subset,fitted,,False,BRCA1,104,386,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,PALB2;RAD51C,175,615,subset,fitted,,False,BRCA2,69,460,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,PALB2;RAD51C,175,615,subset,fitted,,False,VHL,10,60,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,moderate,4.33,7,2,PALB2;VHL,97,384,subset,fitted,2.198224925994873,True,BAP1,146,591,125,77,48,6.493578767123288,True,True,
alphagenome,s3_10,moderate,4.33,7,2,PALB2;VHL,97,384,subset,fitted,2.198224925994873,True,BARD1,66,393,99,60,39,9.16083916083916,True,True,
alphagenome,s3_10,moderate,4.33,7,2,PALB2;VHL,97,384,subset,fitted,2.198224925994873,True,BRCA1,104,386,111,92,19,17.97165991902834,True,True,
alphagenome,s3_10,moderate,4.33,7,2,PALB2;VHL,97,384,subset,fitted,2.198224925994873,True,BRCA2,69,460,66,47,19,16.491228070175442,True,True,
alphagenome,s3_10,moderate,4.33,7,2,PALB2;VHL,97,384,subset,fitted,2.198224925994873,True,RAD51C,88,291,99,72,27,8.818181818181818,True,True,
alphagenome,s3_10,strong,18.7,7,2,PALB2;VHL,97,384,subset,fitted,,False,BAP1,146,591,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,PALB2;VHL,97,384,subset,fitted,,False,BARD1,66,393,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,PALB2;VHL,97,384,subset,fitted,,False,BRCA1,104,386,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,PALB2;VHL,97,384,subset,fitted,,False,BRCA2,69,460,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,PALB2;VHL,97,384,subset,fitted,,False,RAD51C,88,291,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,moderate,4.33,7,2,RAD51C;VHL,98,351,subset,fitted,2.1984739542007445,True,BAP1,146,591,115,71,44,6.531911581569116,True,True,
alphagenome,s3_10,moderate,4.33,7,2,RAD51C;VHL,98,351,subset,fitted,2.1984739542007445,True,BARD1,66,393,95,59,36,9.758838383838384,True,True,
alphagenome,s3_10,moderate,4.33,7,2,RAD51C;VHL,98,351,subset,fitted,2.1984739542007445,True,BRCA1,104,386,110,92,18,18.97008547008547,True,True,
alphagenome,s3_10,moderate,4.33,7,2,RAD51C;VHL,98,351,subset,fitted,2.1984739542007445,True,BRCA2,69,460,66,47,19,16.491228070175442,True,True,
alphagenome,s3_10,moderate,4.33,7,2,RAD51C;VHL,98,351,subset,fitted,2.1984739542007445,True,PALB2,87,324,79,60,19,11.760435571687841,True,True,
alphagenome,s3_10,strong,18.7,7,2,RAD51C;VHL,98,351,subset,fitted,,False,BAP1,146,591,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,RAD51C;VHL,98,351,subset,fitted,,False,BARD1,66,393,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,RAD51C;VHL,98,351,subset,fitted,,False,BRCA1,104,386,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,RAD51C;VHL,98,351,subset,fitted,,False,BRCA2,69,460,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,strong,18.7,7,2,RAD51C;VHL,98,351,subset,fitted,,False,PALB2,87,324,,,,,False,,tier not reached on the training genes
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;BRCA1,316,1370,subset,fitted,2.199536943435669,True,BRCA2,69,460,52,42,10,28.000000000000004,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;BRCA1,316,1370,subset,fitted,2.199536943435669,True,PALB2,87,324,56,48,8,22.344827586206897,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;BRCA1,316,1370,subset,fitted,2.199536943435669,True,RAD51C,88,291,67,55,12,15.15625,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;BRCA1,316,1370,subset,fitted,2.199536943435669,True,VHL,10,60,8,8,0,,False,,fewer than 10 variants in the band
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;BRCA1,316,1370,subset,fitted,2.199860394001007,True,BRCA2,69,460,28,24,4,40.0,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;BRCA1,316,1370,subset,fitted,2.199860394001007,True,PALB2,87,324,39,36,3,44.689655172413794,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;BRCA1,316,1370,subset,fitted,2.199860394001007,True,RAD51C,88,291,48,43,5,28.438636363636363,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;BRCA1,316,1370,subset,fitted,2.199860394001007,True,VHL,10,60,5,5,0,,False,,fewer than 10 variants in the band
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;BRCA2,281,1444,subset,fitted,2.199508845806122,True,BRCA1,104,386,93,84,9,34.64102564102564,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;BRCA2,281,1444,subset,fitted,2.199508845806122,True,PALB2,87,324,57,48,9,19.862068965517242,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;BRCA2,281,1444,subset,fitted,2.199508845806122,True,RAD51C,88,291,67,55,12,15.15625,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;BRCA2,281,1444,subset,fitted,2.199508845806122,True,VHL,10,60,8,8,0,,False,,fewer than 10 variants in the band
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;BRCA2,281,1444,subset,fitted,2.199858105182648,True,BRCA1,104,386,68,64,4,59.38461538461539,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;BRCA2,281,1444,subset,fitted,2.199858105182648,True,PALB2,87,324,39,36,3,44.689655172413794,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;BRCA2,281,1444,subset,fitted,2.199858105182648,True,RAD51C,88,291,48,43,5,28.438636363636363,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;BRCA2,281,1444,subset,fitted,2.199858105182648,True,VHL,10,60,5,5,0,,False,,fewer than 10 variants in the band
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;PALB2,299,1308,subset,fitted,2.1995659470558167,True,BRCA1,104,386,90,82,8,38.043269230769226,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;PALB2,299,1308,subset,fitted,2.1995659470558167,True,BRCA2,69,460,51,41,10,27.333333333333332,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;PALB2,299,1308,subset,fitted,2.1995659470558167,True,RAD51C,88,291,66,54,12,14.880681818181818,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;PALB2,299,1308,subset,fitted,2.1995659470558167,True,VHL,10,60,7,7,0,,False,,fewer than 10 variants in the band
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;PALB2,299,1308,subset,fitted,2.1998573541641235,True,BRCA1,104,386,68,64,4,59.38461538461539,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;PALB2,299,1308,subset,fitted,2.1998573541641235,True,BRCA2,69,460,29,25,4,41.666666666666664,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;PALB2,299,1308,subset,fitted,2.1998573541641235,True,RAD51C,88,291,48,43,5,28.438636363636363,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;PALB2,299,1308,subset,fitted,2.1998573541641235,True,VHL,10,60,5,5,0,,False,,fewer than 10 variants in the band
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;RAD51C,300,1275,subset,fitted,2.1995659470558167,True,BRCA1,104,386,90,82,8,38.043269230769226,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;RAD51C,300,1275,subset,fitted,2.1995659470558167,True,BRCA2,69,460,51,41,10,27.333333333333332,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;RAD51C,300,1275,subset,fitted,2.1995659470558167,True,PALB2,87,324,56,48,8,22.344827586206897,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;RAD51C,300,1275,subset,fitted,2.1995659470558167,True,VHL,10,60,7,7,0,,False,,fewer than 10 variants in the band
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;RAD51C,300,1275,subset,fitted,2.1999016284942625,True,BRCA1,104,386,52,49,3,60.62179487179487,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;RAD51C,300,1275,subset,fitted,2.1999016284942625,True,BRCA2,69,460,24,20,4,33.333333333333336,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;RAD51C,300,1275,subset,fitted,2.1999016284942625,True,PALB2,87,324,32,30,2,55.862068965517246,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;RAD51C,300,1275,subset,fitted,2.1999016284942625,True,VHL,10,60,5,5,0,,False,,fewer than 10 variants in the band
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;VHL,222,1044,subset,fitted,2.199465572834015,True,BRCA1,104,386,95,85,10,31.548076923076923,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;VHL,222,1044,subset,fitted,2.199465572834015,True,BRCA2,69,460,55,44,11,26.666666666666664,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;VHL,222,1044,subset,fitted,2.199465572834015,True,PALB2,87,324,59,49,10,18.248275862068965,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BARD1;VHL,222,1044,subset,fitted,2.199465572834015,True,RAD51C,88,291,70,58,12,15.982954545454545,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;VHL,222,1044,subset,fitted,2.1998807311058046,True,BRCA1,104,386,64,60,4,55.67307692307691,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;VHL,222,1044,subset,fitted,2.1998807311058046,True,BRCA2,69,460,26,22,4,36.666666666666664,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;VHL,222,1044,subset,fitted,2.1998807311058046,True,PALB2,87,324,37,35,2,65.17241379310346,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BARD1;VHL,222,1044,subset,fitted,2.1998807311058046,True,RAD51C,88,291,47,42,5,27.777272727272727,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BRCA1;BRCA2,319,1437,subset,fitted,2.199097716808319,True,BARD1,66,393,85,59,26,13.512237762237763,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BRCA1;BRCA2,319,1437,subset,fitted,2.199097716808319,True,PALB2,87,324,67,53,14,14.098522167487687,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BRCA1;BRCA2,319,1437,subset,fitted,2.199097716808319,True,RAD51C,88,291,85,65,20,10.74715909090909,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BRCA1;BRCA2,319,1437,subset,fitted,2.199097716808319,True,VHL,10,60,11,9,2,27.0,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BRCA1;BRCA2,319,1437,subset,fitted,2.1998637557029723,True,BARD1,66,393,53,48,5,57.16363636363637,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BRCA1;BRCA2,319,1437,subset,fitted,2.1998637557029723,True,PALB2,87,324,39,36,3,44.689655172413794,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BRCA1;BRCA2,319,1437,subset,fitted,2.1998637557029723,True,RAD51C,88,291,47,42,5,27.777272727272727,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BRCA1;BRCA2,319,1437,subset,fitted,2.1998637557029723,True,VHL,10,60,5,5,0,,False,,fewer than 10 variants in the band
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BRCA1;PALB2,337,1301,subset,fitted,2.1991482853889464,True,BARD1,66,393,84,59,25,14.052727272727273,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BRCA1;PALB2,337,1301,subset,fitted,2.1991482853889464,True,BRCA2,69,460,59,45,14,21.428571428571427,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BRCA1;PALB2,337,1301,subset,fitted,2.1991482853889464,True,RAD51C,88,291,82,64,18,11.757575757575758,True,True,
alphagenome,s3_10,moderate,4.33,7,3,BAP1;BRCA1;PALB2,337,1301,subset,fitted,2.1991482853889464,True,VHL,10,60,10,9,1,54.0,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BRCA1;PALB2,337,1301,subset,fitted,2.1998569846153258,True,BARD1,66,393,53,48,5,57.16363636363637,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BRCA1;PALB2,337,1301,subset,fitted,2.1998569846153258,True,BRCA2,69,460,29,25,4,41.666666666666664,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BRCA1;PALB2,337,1301,subset,fitted,2.1998569846153258,True,RAD51C,88,291,48,43,5,28.438636363636363,True,True,
alphagenome,s3_10,strong,18.7,7,3,BAP1;BRCA1;PALB2,337,1301,subset,fitted,2.1998569846153258,True,VHL,10,60,5,5,0,,False,,fewer than 10 variants in the band
