gene,stratum,clinvar_arm,tool,n,n_pos,n_neg,status,auroc,auprc,walker_sens_pp3,walker_spec_pp3,walker_lr_pp3,walker_lr_bp4,walker_lr_bp4_for_tier
BRCA2,s3_10,recorded_unclassified,nt,99,26,73,ok,0.7449947312961012,0.5112629993074237,0.9230769230769231,0.3150684931506849,1.3476923076923077,0.25524475524475526,0.25524475524475526
BRCA2,s3_10,recorded_unclassified,spliceai_walker,99,26,73,ok,0.8883034773445733,0.7343287788198343,0.8461538461538461,0.7808219178082192,3.8605769230769234,0.17548076923076925,0.17548076923076925
BRCA2,s3_10,recorded_unclassified,avi,99,26,73,ok,0.9330874604847208,0.8709421292063868,0.9615384615384616,0.5342465753424658,2.06447963800905,0.0,0.2807692307692308
BRCA2,s3_10,recorded_unclassified,avi_splice_sites,99,26,73,ok,0.8914646996838778,0.750102559740579,0.8076923076923077,0.8767123287671232,6.551282051282052,0.1871794871794872,0.1871794871794872
BRCA2,s3_10,recorded_unclassified,avi_splice_site_usage,99,26,73,ok,0.9122760800842993,0.7968000548997998,0.8461538461538461,0.8767123287671232,6.863247863247864,0.13808322824716268,0.13808322824716268
BRCA2,s3_10,recorded_unclassified,avi_splice_junctions,99,26,73,ok,0.9399367755532139,0.8697860320710745,1.0,0.3150684931506849,1.4600000000000002,0.0,0.7657342657342658
BRCA2,s3_10,unrecorded,spliceai,323,27,296,ok,0.7879129129129129,0.46873955626035063,0.5555555555555556,0.8648648648648649,4.111111111111111,0.4548947287536499,0.4548947287536499
BRCA2,s3_10,unrecorded,pangolin,323,27,296,ok,0.7875375375375375,0.4887004840201441,0.5925925925925926,0.875,4.7407407407407405,0.39684933802580863,0.39684933802580863
BRCA2,s3_10,unrecorded,alphagenome,323,27,296,ok,0.7526276276276276,0.42864769554223686,1.0,0.0,1.0,,
BRCA2,s3_10,unrecorded,cadd,323,27,296,ok,0.7384884884884885,0.31887729131643977,1.0,0.02027027027027027,1.0206896551724138,,
BRCA2,s3_10,unrecorded,phylop,323,27,296,ok,0.6013513513513513,0.17498683539501392,0.6296296296296297,0.46283783783783783,1.1721406941532728,0.8654970760233918,0.8654970760233918
BRCA2,s3_10,unrecorded,phastcons,323,27,296,ok,0.5870245245245245,0.14320922664072075,0.4444444444444444,0.6925675675675675,1.4456654456654454,0.7422839506172839,0.7422839506172839
BRCA2,s3_10,unrecorded,gpn_msa,323,27,296,ok,0.7147147147147147,0.25918862238364526,1.0,0.04391891891891892,1.0459363957597174,0.0,2.52991452991453
BRCA2,s3_10,unrecorded,nt,323,27,296,ok,0.7137137137137137,0.28329523431845227,0.8888888888888888,0.2905405405405405,1.252910052910053,0.4327485380116959,0.4327485380116959
BRCA2,s3_10,unrecorded,spliceai_walker,323,27,296,ok,0.7792792792792793,0.465876143865477,0.5925925925925926,0.8445945945945946,3.813204508856683,0.4829499102626856,0.4829499102626856
BRCA2,s3_10,unrecorded,avi,323,27,296,ok,0.7387387387387387,0.41869267881068395,0.6666666666666666,0.6722972972972973,2.0343642611683848,0.5048732943469786,0.5048732943469786
BRCA2,s3_10,unrecorded,avi_splice_sites,323,27,296,ok,0.7348598598598599,0.4561010542162114,0.5185185185185185,0.9425675675675675,9.028322440087145,0.5241257193448428,0.5241257193448428
BRCA2,s3_10,unrecorded,avi_splice_site_usage,323,27,296,ok,0.7970470470470471,0.4638608208859883,0.5555555555555556,0.918918918918919,6.851851851851852,0.40272108843537413,0.40272108843537413
BRCA2,s3_10,unrecorded,avi_splice_junctions,323,27,296,ok,0.7660785785785785,0.456988411851936,0.8518518518518519,0.36486486486486486,1.3412135539795116,0.5220458553791887,0.5220458553791887
BRCA2,s11_50,classified,spliceai,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,classified,pangolin,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,classified,alphagenome,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,classified,cadd,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,classified,phylop,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,classified,phastcons,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,classified,gpn_msa,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,classified,nt,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,classified,spliceai_walker,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,classified,avi,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,classified,avi_splice_sites,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,classified,avi_splice_site_usage,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,classified,avi_splice_junctions,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,recorded_unclassified,spliceai,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,recorded_unclassified,pangolin,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,recorded_unclassified,alphagenome,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,recorded_unclassified,cadd,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,recorded_unclassified,phylop,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,recorded_unclassified,phastcons,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,recorded_unclassified,gpn_msa,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,recorded_unclassified,nt,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,recorded_unclassified,spliceai_walker,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,recorded_unclassified,avi,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,recorded_unclassified,avi_splice_sites,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,recorded_unclassified,avi_splice_site_usage,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,recorded_unclassified,avi_splice_junctions,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,unrecorded,spliceai,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,unrecorded,pangolin,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,unrecorded,alphagenome,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,unrecorded,cadd,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,unrecorded,phylop,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,unrecorded,phastcons,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,unrecorded,gpn_msa,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,unrecorded,nt,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,unrecorded,spliceai_walker,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,unrecorded,avi,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,unrecorded,avi_splice_sites,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,unrecorded,avi_splice_site_usage,0,0,0,not evaluable,,,,,,,
BRCA2,s11_50,unrecorded,avi_splice_junctions,0,0,0,not evaluable,,,,,,,
BRCA2,s3_50,classified,spliceai,107,16,91,ok,0.8956043956043956,0.8617624223602485,0.8125,0.978021978021978,36.96875,0.203125,0.203125
BRCA2,s3_50,classified,pangolin,107,16,91,ok,0.9072802197802198,0.8715055085579382,0.8125,0.967032967032967,24.645833333333332,0.21328125,0.21328125
BRCA2,s3_50,classified,alphagenome,107,16,91,ok,0.8887362637362637,0.8580852901908427,1.0,0.0,1.0,,
BRCA2,s3_50,classified,cadd,107,16,91,ok,0.9354395604395604,0.8347310948647564,1.0,0.07692307692307693,1.0833333333333333,,
BRCA2,s3_50,classified,phylop,107,16,91,ok,0.939217032967033,0.7448667325434124,1.0,0.5384615384615384,2.1666666666666665,0.0,0.3968023255813954
BRCA2,s3_50,classified,phastcons,107,16,91,ok,0.945054945054945,0.8664692265159555,0.9375,0.7802197802197802,4.265625,0.08242753623188406,0.08242753623188406
BRCA2,s3_50,classified,gpn_msa,107,16,91,ok,0.9103708791208791,0.6972188401875903,1.0,0.054945054945054944,1.058139534883721,,
BRCA2,s3_50,classified,nt,107,16,91,ok,0.7623626373626373,0.3873631044093505,0.875,0.43956043956043955,1.5612745098039216,0.33455882352941174,0.33455882352941174
BRCA2,s3_50,classified,spliceai_walker,107,16,91,ok,0.8839285714285714,0.8546641703994028,0.8125,0.967032967032967,24.645833333333332,0.20807926829268292,0.20807926829268292
BRCA2,s3_50,classified,avi,107,16,91,ok,0.9436813186813187,0.8944386205899364,0.875,0.8791208791208791,7.238636363636363,0.17234848484848486,0.17234848484848486
BRCA2,s3_50,classified,avi_splice_sites,107,16,91,ok,0.9141483516483516,0.8649588090764562,0.8125,0.989010989010989,73.9375,0.18958333333333333,0.18958333333333333
BRCA2,s3_50,classified,avi_splice_site_usage,107,16,91,ok,0.9217032967032966,0.8840663152053274,0.8125,0.989010989010989,73.9375,0.1961206896551724,0.1961206896551724
BRCA2,s3_50,classified,avi_splice_junctions,107,16,91,ok,0.9148351648351648,0.8664170201484623,0.9375,0.4945054945054945,1.8546195652173914,0.0,0.7755681818181818
BRCA2,s3_50,recorded_unclassified,spliceai,99,26,73,ok,0.9030558482613277,0.739909354379671,0.8461538461538461,0.8082191780821918,4.412087912087912,0.15892597968069666,0.15892597968069666
BRCA2,s3_50,recorded_unclassified,pangolin,99,26,73,ok,0.9257112750263435,0.7411880952645848,0.8846153846153846,0.8356164383561644,5.381410256410256,0.15892597968069666,0.15892597968069666
BRCA2,s3_50,recorded_unclassified,alphagenome,99,26,73,ok,0.9067439409905164,0.7553671392583494,1.0,0.0,1.0,,
BRCA2,s3_50,recorded_unclassified,cadd,99,26,73,ok,0.8258693361433087,0.6073083151985011,1.0,0.0273972602739726,1.028169014084507,,
BRCA2,s3_50,recorded_unclassified,phylop,99,26,73,ok,0.7244467860906217,0.42379740794367243,0.8846153846153846,0.4657534246575342,1.655818540433925,0.20054945054945056,0.20054945054945056
BRCA2,s3_50,recorded_unclassified,phastcons,99,26,73,ok,0.69072708113804,0.44125601852554797,0.6923076923076923,0.6301369863013698,1.8717948717948718,0.5759368836291914,0.5759368836291914
BRCA2,s3_50,recorded_unclassified,gpn_msa,99,26,73,ok,0.8356164383561644,0.5880333971314486,1.0,0.0821917808219178,1.0895522388059702,,
BRCA2,s3_50,recorded_unclassified,nt,99,26,73,ok,0.7449947312961012,0.5112629993074237,0.9230769230769231,0.3150684931506849,1.3476923076923077,0.25524475524475526,0.25524475524475526
BRCA2,s3_50,recorded_unclassified,spliceai_walker,99,26,73,ok,0.8883034773445733,0.7343287788198343,0.8461538461538461,0.7808219178082192,3.8605769230769234,0.17548076923076925,0.17548076923076925
BRCA2,s3_50,recorded_unclassified,avi,99,26,73,ok,0.9330874604847208,0.8709421292063868,0.9615384615384616,0.5342465753424658,2.06447963800905,0.0,0.2807692307692308
BRCA2,s3_50,recorded_unclassified,avi_splice_sites,99,26,73,ok,0.8914646996838778,0.750102559740579,0.8076923076923077,0.8767123287671232,6.551282051282052,0.1871794871794872,0.1871794871794872
BRCA2,s3_50,recorded_unclassified,avi_splice_site_usage,99,26,73,ok,0.9122760800842993,0.7968000548997998,0.8461538461538461,0.8767123287671232,6.863247863247864,0.13808322824716268,0.13808322824716268
BRCA2,s3_50,recorded_unclassified,avi_splice_junctions,99,26,73,ok,0.9399367755532139,0.8697860320710745,1.0,0.3150684931506849,1.4600000000000002,0.0,0.7657342657342658
BRCA2,s3_50,unrecorded,spliceai,323,27,296,ok,0.7879129129129129,0.46873955626035063,0.5555555555555556,0.8648648648648649,4.111111111111111,0.4548947287536499,0.4548947287536499
BRCA2,s3_50,unrecorded,pangolin,323,27,296,ok,0.7875375375375375,0.4887004840201441,0.5925925925925926,0.875,4.7407407407407405,0.39684933802580863,0.39684933802580863
BRCA2,s3_50,unrecorded,alphagenome,323,27,296,ok,0.7526276276276276,0.42864769554223686,1.0,0.0,1.0,,
BRCA2,s3_50,unrecorded,cadd,323,27,296,ok,0.7384884884884885,0.31887729131643977,1.0,0.02027027027027027,1.0206896551724138,,
BRCA2,s3_50,unrecorded,phylop,323,27,296,ok,0.6013513513513513,0.17498683539501392,0.6296296296296297,0.46283783783783783,1.1721406941532728,0.8654970760233918,0.8654970760233918
BRCA2,s3_50,unrecorded,phastcons,323,27,296,ok,0.5870245245245245,0.14320922664072075,0.4444444444444444,0.6925675675675675,1.4456654456654454,0.7422839506172839,0.7422839506172839
BRCA2,s3_50,unrecorded,gpn_msa,323,27,296,ok,0.7147147147147147,0.25918862238364526,1.0,0.04391891891891892,1.0459363957597174,0.0,2.52991452991453
BRCA2,s3_50,unrecorded,nt,323,27,296,ok,0.7137137137137137,0.28329523431845227,0.8888888888888888,0.2905405405405405,1.252910052910053,0.4327485380116959,0.4327485380116959
BRCA2,s3_50,unrecorded,spliceai_walker,323,27,296,ok,0.7792792792792793,0.465876143865477,0.5925925925925926,0.8445945945945946,3.813204508856683,0.4829499102626856,0.4829499102626856
BRCA2,s3_50,unrecorded,avi,323,27,296,ok,0.7387387387387387,0.41869267881068395,0.6666666666666666,0.6722972972972973,2.0343642611683848,0.5048732943469786,0.5048732943469786
BRCA2,s3_50,unrecorded,avi_splice_sites,323,27,296,ok,0.7348598598598599,0.4561010542162114,0.5185185185185185,0.9425675675675675,9.028322440087145,0.5241257193448428,0.5241257193448428
BRCA2,s3_50,unrecorded,avi_splice_site_usage,323,27,296,ok,0.7970470470470471,0.4638608208859883,0.5555555555555556,0.918918918918919,6.851851851851852,0.40272108843537413,0.40272108843537413
BRCA2,s3_50,unrecorded,avi_splice_junctions,323,27,296,ok,0.7660785785785785,0.456988411851936,0.8518518518518519,0.36486486486486486,1.3412135539795116,0.5220458553791887,0.5220458553791887
BRCA2,all_1_50,classified,spliceai,215,118,97,ok,0.9732657697012057,0.9807046889235376,0.9745762711864406,0.9175257731958762,11.816737288135593,0.029358353510895885,0.029358353510895885
BRCA2,all_1_50,classified,pangolin,215,118,97,ok,0.9646164598986545,0.9653242994809689,0.9745762711864406,0.9072164948453608,10.50376647834275,0.03082627118644068,0.03082627118644068
BRCA2,all_1_50,classified,alphagenome,215,118,97,ok,0.9605975886772672,0.9605447223580861,1.0,0.0,1.0,,
BRCA2,all_1_50,classified,cadd,215,118,97,ok,0.9558360999475799,0.9447829534520419,1.0,0.07216494845360824,1.0777777777777777,,
BRCA2,all_1_50,classified,phylop,215,118,97,ok,0.961602306482614,0.9566422439409128,1.0,0.5051546391752577,2.020833333333333,0.0,0.0573512022073315
BRCA2,all_1_50,classified,phastcons,215,118,97,ok,0.9582823693866853,0.9410923788555151,0.9915254237288136,0.7319587628865979,3.6991525423728815,0.011913534758044707,0.011913534758044707
BRCA2,all_1_50,classified,gpn_msa,215,118,97,ok,0.9669753625720776,0.9728393379010489,1.0,0.05154639175257732,1.0543478260869565,,
BRCA2,all_1_50,classified,nt,215,118,97,ok,0.8613489428621353,0.8756495599953535,0.9830508474576272,0.41237113402061853,1.672911091287541,0.048354935194416755,0.048354935194416755
BRCA2,all_1_50,classified,spliceai_walker,215,118,97,ok,0.971780534684606,0.9800366864063867,0.9745762711864406,0.9072164948453608,10.50376647834275,0.030074410913600663,0.030074410913600663
BRCA2,all_1_50,classified,avi,215,118,97,ok,0.9668879958063953,0.9678894622232612,0.9830508474576272,0.8247422680412371,5.609172482552344,0.024910118130457112,0.024910118130457112
BRCA2,all_1_50,classified,avi_splice_sites,215,118,97,ok,0.9453957714485409,0.9118196204873092,0.9745762711864406,0.9278350515463918,13.504842615012107,0.027401129943502824,0.027401129943502824
BRCA2,all_1_50,classified,avi_splice_site_usage,215,118,97,ok,0.9710816005591473,0.9737164789994366,0.9745762711864406,0.9278350515463918,13.504842615012107,0.028345996493278784,0.028345996493278784
BRCA2,all_1_50,classified,avi_splice_junctions,215,118,97,ok,0.9668879958063953,0.9692784651404827,0.9915254237288136,0.4639175257731959,1.8495762711864407,0.0,0.11209553158705701
BRCA2,all_1_50,recorded_unclassified,spliceai,100,26,74,ok,0.9033264033264033,0.739345283856361,0.8461538461538461,0.8108108108108109,4.472527472527473,0.15811965811965814,0.15811965811965814
BRCA2,all_1_50,recorded_unclassified,pangolin,100,26,74,ok,0.9267151767151767,0.7411880952645848,0.8846153846153846,0.8378378378378378,5.455128205128204,0.15811965811965814,0.15811965811965814
BRCA2,all_1_50,recorded_unclassified,alphagenome,100,26,74,ok,0.9074844074844075,0.7551540105285965,1.0,0.0,1.0,,
BRCA2,all_1_50,recorded_unclassified,cadd,100,26,74,ok,0.8157484407484408,0.5718217186569066,1.0,0.02702702702702703,1.0277777777777777,,
BRCA2,all_1_50,recorded_unclassified,phylop,100,26,74,ok,0.7167359667359667,0.41141033761523227,0.8846153846153846,0.4594594594594595,1.6365384615384613,0.2032967032967033,0.2032967032967033
BRCA2,all_1_50,recorded_unclassified,phastcons,100,26,74,ok,0.682952182952183,0.42190207251363954,0.6923076923076923,0.6216216216216216,1.8296703296703296,0.5838264299802762,0.5838264299802762
BRCA2,all_1_50,recorded_unclassified,gpn_msa,100,26,74,ok,0.8373180873180873,0.5878790761437944,1.0,0.08108108108108109,1.088235294117647,,
BRCA2,all_1_50,recorded_unclassified,nt,100,26,74,ok,0.7484407484407485,0.5112629993074237,0.9230769230769231,0.32432432432432434,1.3661538461538463,0.24749163879598665,0.24749163879598665
BRCA2,all_1_50,recorded_unclassified,spliceai_walker,100,26,74,ok,0.8887733887733887,0.7339210758206367,0.8461538461538461,0.7837837837837838,3.9134615384615383,0.17425431711145997,0.17425431711145997
BRCA2,all_1_50,recorded_unclassified,avi,100,26,74,ok,0.9303534303534303,0.8660479981414961,0.9615384615384616,0.527027027027027,2.032967032967033,0.0,0.2846153846153846
BRCA2,all_1_50,recorded_unclassified,avi_splice_sites,100,26,74,ok,0.8918918918918919,0.7497573336605688,0.8076923076923077,0.8783783783783784,6.6410256410256405,0.1866330390920555,0.1866330390920555
BRCA2,all_1_50,recorded_unclassified,avi_splice_site_usage,100,26,74,ok,0.9108627858627859,0.7943480325604546,0.8461538461538461,0.8648648648648649,6.2615384615384615,0.13997477931904162,0.13997477931904162
BRCA2,all_1_50,recorded_unclassified,avi_splice_junctions,100,26,74,ok,0.9391891891891891,0.8686007807660497,1.0,0.3108108108108108,1.450980392156863,0.0,0.7762237762237763
BRCA2,all_1_50,unrecorded,spliceai,348,46,302,ok,0.8656780881082637,0.6899418367049512,0.7391304347826086,0.847682119205298,4.852551984877127,0.2724156593902219,0.2724156593902219
BRCA2,all_1_50,unrecorded,pangolin,348,46,302,ok,0.8659660236107112,0.7050243744472806,0.7608695652173914,0.8576158940397351,5.343781597573306,0.2376549281920126,0.2376549281920126
BRCA2,all_1_50,unrecorded,alphagenome,348,46,302,ok,0.8454506190613302,0.6707648242889356,1.0,0.0,1.0,,
BRCA2,all_1_50,unrecorded,cadd,348,46,302,ok,0.8362366829830118,0.6227148301558746,1.0,0.019867549668874173,1.0202702702702702,,
BRCA2,all_1_50,unrecorded,phylop,348,46,302,ok,0.7574143391880219,0.5770502947854463,0.782608695652174,0.45364238410596025,1.4324110671936758,0.5183066361556065,0.5183066361556065
BRCA2,all_1_50,unrecorded,phastcons,348,46,302,ok,0.743197523754679,0.4316732550878586,0.6739130434782609,0.6788079470198676,2.0981622590766476,0.4445199275362318,0.4445199275362318
BRCA2,all_1_50,unrecorded,gpn_msa,348,46,302,ok,0.8232435934350706,0.6058619229834878,1.0,0.04304635761589404,1.0449826989619377,0.0,1.5150501672240804
BRCA2,all_1_50,unrecorded,nt,348,46,302,ok,0.7677800172761301,0.4596745392428576,0.9130434782608695,0.2847682119205298,1.2765700483091786,0.2591533180778032,0.2591533180778032
BRCA2,all_1_50,unrecorded,spliceai_walker,348,46,302,ok,0.8607112006910452,0.6879440268831065,0.7608695652173914,0.8278145695364238,4.418896321070235,0.28921662516759244,0.28921662516759244
BRCA2,all_1_50,unrecorded,avi,348,46,302,ok,0.8378923121220847,0.6975728470386494,0.8043478260869565,0.6589403973509934,2.3583790628957364,0.30234553775743706,0.30234553775743706
BRCA2,all_1_50,unrecorded,avi_splice_sites,348,46,302,ok,0.8353728764756695,0.6493177626434966,0.717391304347826,0.9238410596026491,9.419659735349716,0.3138749350424389,0.3138749350424389
BRCA2,all_1_50,unrecorded,avi_splice_site_usage,348,46,302,ok,0.8705729916498705,0.685970977335915,0.7391304347826086,0.9006622516556292,7.440579710144927,0.2411712511091393,0.2411712511091393
BRCA2,all_1_50,unrecorded,avi_splice_junctions,348,46,302,ok,0.8529009501871581,0.6592365460118108,0.9130434782608695,0.3576158940397351,1.4213357238906321,0.3126293995859213,0.3126293995859213
PALB2,s3_10,classified,spliceai,73,12,61,ok,0.7540983606557377,0.4640390483205422,0.25,0.9344262295081968,,0.4887820512820513,0.4887820512820513
PALB2,s3_10,classified,pangolin,73,12,61,ok,0.8032786885245902,0.6227964541716107,0.5833333333333334,0.9016393442622951,5.930555555555556,0.5083333333333333,0.5083333333333333
PALB2,s3_10,classified,alphagenome,73,12,61,ok,0.703551912568306,0.6408255532707834,1.0,0.0,1.0,,
PALB2,s3_10,classified,cadd,73,12,61,ok,0.7540983606557377,0.5547847274590595,1.0,0.04918032786885246,1.0517241379310345,,
PALB2,s3_10,classified,phylop,73,12,61,ok,0.7609289617486339,0.6877635761994629,0.75,0.47540983606557374,1.4296875,0.5865384615384616,0.5865384615384616
PALB2,s3_10,classified,phastcons,73,12,61,ok,0.7329234972677595,0.4243630861781547,0.75,0.6229508196721312,1.9891304347826089,0.4013157894736842,0.4013157894736842
PALB2,s3_10,classified,gpn_msa,73,12,61,ok,0.8647540983606558,0.7060351668590774,1.0,0.06557377049180328,1.0701754385964912,,
